_id,LogPath,ModelPath,Log,Model,Monolithic,Decomposition,RecomposeStrategy,LogCreationStrategy,PreferBorderTransitions,AddConflictOnlyOnce,UseHideAndReduceAbstraction,GlobalDurationThreshold,LocalDurationThreshold,LogMoveCost,ModelMoveCost,RelativeIntervalThreshold,AbsoluteIntervalThreshold,MaxConflictThreshold,AlignmentPercentageThreshold,MaxIterationThreshold,CostIntervalLo,CostIntervalHi,FitnessLo,FitnessHi,Aligned,ToAlign,Rejected,TotalTraces,RecompositionStepsTaken,TotalTimeTaken
0, ../data/synthetic/2018-05-01_small/net1/net1-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-0-0, net1, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 0.0, 0.0, na, na, 1000, na, na, 1000, na, 114554
1, ../data/synthetic/2018-05-01_small/net1/net1-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-10-10, net1, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 9.046000000000014, 9.046000000000014, na, na, 1000, na, na, 1000, na, 161680
2, ../data/synthetic/2018-05-01_small/net1/net1-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-10-60, net1, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 39.947999999999986, 39.947999999999986, na, na, 1000, na, na, 1000, na, 363473
3, ../data/synthetic/2018-05-01_small/net1/net1-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-60-10, net1, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 59.07999999999997, 59.07999999999997, na, na, 1000, na, na, 1000, na, 445582
5, ../data/synthetic/2018-05-01_small/net2/net2-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-0-0, net2, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 0.0, 0.0, na, na, 1000, na, na, 1000, na, 122251
6, ../data/synthetic/2018-05-01_small/net2/net2-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-10-10, net2, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 10.411999999999999, 10.411999999999999, na, na, 1000, na, na, 1000, na, 170544
7, ../data/synthetic/2018-05-01_small/net2/net2-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-10-60, net2, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 42.976000000000006, 42.976000000000006, na, na, 1000, na, na, 1000, na, 396599
8, ../data/synthetic/2018-05-01_small/net2/net2-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-60-10, net2, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 57.276, 57.276, na, na, 1000, na, na, 1000, na, 453357
10, ../data/synthetic/2018-05-01_small/net3/net3-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-0-0, net3, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 0.0, 0.0, na, na, 1000, na, na, 1000, na, 133972
11, ../data/synthetic/2018-05-01_small/net3/net3-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-10-10, net3, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 9.867999999999995, 9.867999999999995, na, na, 1000, na, na, 1000, na, 186703
12, ../data/synthetic/2018-05-01_small/net3/net3-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-10-60, net3, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 42.97400000000002, 42.97400000000002, na, na, 1000, na, na, 1000, na, 472219
13, ../data/synthetic/2018-05-01_small/net3/net3-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-10, net3, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 58.017999999999994, 58.017999999999994, na, na, 1000, na, na, 1000, na, 500186
15, ../data/synthetic/2018-05-01_small/net4/net4-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-0-0, net4, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 0.0, 0.0, na, na, 1000, na, na, 1000, na, 140641
16, ../data/synthetic/2018-05-01_small/net4/net4-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-10, net4, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 7.554000000000003, 7.554000000000003, na, na, 1000, na, na, 1000, na, 188741
17, ../data/synthetic/2018-05-01_small/net4/net4-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-60, net4, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 40.12399999999997, 40.12399999999997, na, na, 1000, na, na, 1000, na, 428641
18, ../data/synthetic/2018-05-01_small/net4/net4-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-60-10, net4, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 58.242000000000026, 58.242000000000026, na, na, 1000, na, na, 1000, na, 502682
20, ../data/synthetic/2018-05-01_small/net5/net5-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-0-0, net5, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 0.0, 0.0, na, na, 1000, na, na, 1000, na, 144309
21, ../data/synthetic/2018-05-01_small/net5/net5-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-10-10, net5, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 9.86999999999999, 9.86999999999999, na, na, 1000, na, na, 1000, na, 227420
22, ../data/synthetic/2018-05-01_small/net5/net5-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net5/net5.apnml, net5-10-60, net5, true, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 41.367999999999995, 41.367999999999995, na, na, 1000, na, na, 1000, na, 450464
