_id,LogPath,ModelPath,Log,Model,Monolithic,Decomposition,RecomposeStrategy,LogCreationStrategy,PreferBorderTransitions,AddConflictOnlyOnce,UseHideAndReduceAbstraction,GlobalDurationThreshold,LocalDurationThreshold,LogMoveCost,ModelMoveCost,RelativeIntervalThreshold,AbsoluteIntervalThreshold,MaxConflictThreshold,AlignmentPercentageThreshold,MaxIterationThreshold,CostIntervalLo,CostIntervalHi,FitnessLo,FitnessHi,Aligned,ToAlign,Rejected,TotalTraces,RecompositionStepsTaken,TotalTimeTaken
0, ../data/synthetic/2018-05-01_small/net1/net1-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-0-0, net1, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 23963
1, ../data/synthetic/2018-05-01_small/net1/net1-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-10-10, net1, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 9.046, 9.046, 0.9886547771339704, 0.9886547771339704, 1000, 0, 0, 1000, 2, 89117
2, ../data/synthetic/2018-05-01_small/net1/net1-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-10-60, net1, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 39.948, 39.948, 0.950253415189968, 0.950253415189968, 1000, 0, 0, 1000, 2, 306315
3, ../data/synthetic/2018-05-01_small/net1/net1-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-60-10, net1, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 59.08, 59.08, 0.9264488017429194, 0.9264488017429194, 1000, 0, 0, 1000, 2, 432008
4, ../data/synthetic/2018-05-01_small/net1/net1-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net1/net1.apnml, net1-60-60, net1, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 358.264, 398.764, 0.49914087620578773, 0.5500100482315112, 625, 0, 375, 1000, 2, 625328
5, ../data/synthetic/2018-05-01_small/net2/net2-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-0-0, net2, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 25530
6, ../data/synthetic/2018-05-01_small/net2/net2-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-10-10, net2, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 10.412, 10.412, 0.987067123764098, 0.987067123764098, 1000, 0, 0, 1000, 2, 92279
7, ../data/synthetic/2018-05-01_small/net2/net2-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-10-60, net2, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 42.976, 42.976, 0.9466209586267715, 0.9466209586267715, 1000, 0, 0, 1000, 2, 303089
8, ../data/synthetic/2018-05-01_small/net2/net2-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-60-10, net2, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 57.276, 57.276, 0.9317980471540843, 0.9317980471540843, 1000, 0, 0, 1000, 2, 439173
9, ../data/synthetic/2018-05-01_small/net2/net2-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net2/net2.apnml, net2-60-60, net2, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 385.394, 429.242, 0.4845921087389832, 0.5372421411589539, 594, 0, 406, 1000, 2, 628351
10, ../data/synthetic/2018-05-01_small/net3/net3-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-0-0, net3, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 27551
11, ../data/synthetic/2018-05-01_small/net3/net3-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-10-10, net3, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 9.868, 9.868, 0.9878243488346268, 0.9878243488346268, 1000, 0, 0, 1000, 2, 103864
12, ../data/synthetic/2018-05-01_small/net3/net3-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-10-60, net3, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 42.974, 42.974, 0.9487807203642344, 0.9487807203642344, 1000, 0, 0, 1000, 2, 390811
13, ../data/synthetic/2018-05-01_small/net3/net3-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-10, net3, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 58.018, 58.018, 0.9300558174299871, 0.9300558174299871, 1000, 0, 0, 1000, 2, 454238
14, ../data/synthetic/2018-05-01_small/net3/net3-60-60.xes.gz, ../data/synthetic/2018-05-01_small/net3/net3.apnml, net3-60-60, net3, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 360.372, 403.032, 0.5120796106631801, 0.5637248492772572, 605, 0, 395, 1000, 2, 627385
15, ../data/synthetic/2018-05-01_small/net4/net4-0-0.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-0-0, net4, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 0.0, 0.0, 1.0, 1.0, 1000, 0, 0, 1000, 2, 26456
16, ../data/synthetic/2018-05-01_small/net4/net4-10-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-10, net4, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 7.554, 7.554, 0.9909821290006805, 0.9909821290006805, 1000, 0, 0, 1000, 2, 80243
17, ../data/synthetic/2018-05-01_small/net4/net4-10-60.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-10-60, net4, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 40.124, 40.124, 0.952121617106582, 0.952121617106582, 1000, 0, 0, 1000, 2, 343824
18, ../data/synthetic/2018-05-01_small/net4/net4-60-10.xes.gz, ../data/synthetic/2018-05-01_small/net4/net4.apnml, net4-60-10, net4, false, sese_25, All conflicts, Group by conflicts, false, true, true, 900000, 80000, 10, 4, 100, 0, 100, 100, 200, 58.242, 58.242, 0.9303833327356833, 0.9303833327356833, 1000, 0, 0, 1000, 2, 463981
